	UNITID	INSTNM	IALIAS	ADDR	CITY	STABBR	ZIP	FIPS	OBEREG	OPEFLAG	WEBADDR	SECTOR	ICLEVEL	CONTROL	HLOFFER	UGOFFER	GROFFER	HDEGOFR1	DEGGRANT	HBCU	OPENPUBL	ACT	NEWID	DEATHYR	CYACTIVE	PSET4FLG	INSTCAT	C15BASIC	C15IPUG	C15IPGRD	C15UGPRF	C15ENPRF	C15SZSET	CCBASIC	CARNEGIE	LANDGRNT	INSTSIZE	F1SYSTYP	F1SYSNAM	F1SYSCOD	COUNTYCD	COUNTYNM	CNGDSTCD	LONGITUD	LATITUDE	CNTLAFFI	PUBPRIME	PUBSECON	RELAFFIL	DSTNUGC	DSTNUGP	DSTNUGN	DSTNGC	DSTNGP	DSTNGN	DISTCRS	DISTPGS	DSTNCED1	DSTNCED2	DSTNCED3	DISTNCED	ALLONCAM	EFDETOT_All	EFDETOT_Degree	EFDETOT_Grad	EFDETOT_Non	EFDETOT_Under	EFDEEXC_All	EFDEEXC_Degree	EFDEEXC_Grad	EFDEEXC_Non	EFDEEXC_Under	EFDESOM_All	EFDESOM_Degree	EFDESOM_Grad	EFDESOM_Non	EFDESOM_Under	EFDENON_All	EFDENON_Degree	EFDENON_Grad	EFDENON_Non	EFDENON_Under	EFDEEX1_All	EFDEEX1_Degree	EFDEEX1_Grad	EFDEEX1_Non	EFDEEX1_Under	EFDEEX2_All	EFDEEX2_Degree	EFDEEX2_Grad	EFDEEX2_Non	EFDEEX2_Under	EFDEEX3_All	EFDEEX3_Degree	EFDEEX3_Grad	EFDEEX3_Non	EFDEEX3_Under	EFDEEX4_All	EFDEEX4_Degree	EFDEEX4_Grad	EFDEEX4_Non	EFDEEX4_Under	EFDEEX5_All	EFDEEX5_Degree	EFDEEX5_Grad	EFDEEX5_Non	EFDEEX5_Under	SAINSTT_All	SAINSTT_Assistant	SAINSTT_Associate	SAINSTT_Instructor	SAINSTT_Lecturer	SAINSTT_NoRank	SAINSTT_Professor	SAINSTM_All	SAINSTM_Assistant	SAINSTM_Associate	SAINSTM_Instructor	SAINSTM_Lecturer	SAINSTM_NoRank	SAINSTM_Professor	SAINSTW_All	SAINSTW_Assistant	SAINSTW_Associate	SAINSTW_Instructor	SAINSTW_Lecturer	SAINSTW_NoRank	SAINSTW_Professor	SA_9MCT_All	SA_9MCT_Assistant	SA_9MCT_Associate	SA_9MCT_Instructor	SA_9MCT_Lecturer	SA_9MCT_NoRank	SA_9MCT_Professor	SA_9MCM_All	SA_9MCM_Assistant	SA_9MCM_Associate	SA_9MCM_Instructor	SA_9MCM_Lecturer	SA_9MCM_NoRank	SA_9MCM_Professor	SA_9MCW_All	SA_9MCW_Assistant	SA_9MCW_Associate	SA_9MCW_Instructor	SA_9MCW_Lecturer	SA_9MCW_NoRank	SA_9MCW_Professor	SATOTLT_All	SATOTLT_Assistant	SATOTLT_Associate	SATOTLT_Instructor	SATOTLT_Lecturer	SATOTLT_NoRank	SATOTLT_Professor	SATOTLM_All	SATOTLM_Assistant	SATOTLM_Associate	SATOTLM_Instructor	SATOTLM_Lecturer	SATOTLM_NoRank	SATOTLM_Professor	SATOTLW_All	SATOTLW_Assistant	SATOTLW_Associate	SATOTLW_Instructor	SATOTLW_Lecturer	SATOTLW_NoRank	SATOTLW_Professor	SAOUTLT_All	SAOUTLT_Assistant	SAOUTLT_Associate	SAOUTLT_Instructor	SAOUTLT_Lecturer	SAOUTLT_NoRank	SAOUTLT_Professor	SAOUTLM_All	SAOUTLM_Assistant	SAOUTLM_Associate	SAOUTLM_Instructor	SAOUTLM_Lecturer	SAOUTLM_NoRank	SAOUTLM_Professor	SAOUTLW_All	SAOUTLW_Assistant	SAOUTLW_Associate	SAOUTLW_Instructor	SAOUTLW_Lecturer	SAOUTLW_NoRank	SAOUTLW_Professor	SAEQ9OT_All	SAEQ9OT_Assistant	SAEQ9OT_Associate	SAEQ9OT_Instructor	SAEQ9OT_Lecturer	SAEQ9OT_NoRank	SAEQ9OT_Professor	SAEQ9OM_All	SAEQ9OM_Assistant	SAEQ9OM_Associate	SAEQ9OM_Instructor	SAEQ9OM_Lecturer	SAEQ9OM_NoRank	SAEQ9OM_Professor	SAEQ9OW_All	SAEQ9OW_Assistant	SAEQ9OW_Associate	SAEQ9OW_Instructor	SAEQ9OW_Lecturer	SAEQ9OW_NoRank	SAEQ9OW_Professor	SAEQ9AT_All	SAEQ9AT_Assistant	SAEQ9AT_Associate	SAEQ9AT_Instructor	SAEQ9AT_Lecturer	SAEQ9AT_NoRank	SAEQ9AT_Professor	SAEQ9AM_All	SAEQ9AM_Assistant	SAEQ9AM_Associate	SAEQ9AM_Instructor	SAEQ9AM_Lecturer	SAEQ9AM_NoRank	SAEQ9AM_Professor	SAEQ9AW_All	SAEQ9AW_Assistant	SAEQ9AW_Associate	SAEQ9AW_Instructor	SAEQ9AW_Lecturer	SAEQ9AW_NoRank	SAEQ9AW_Professor	YEAR	TUITION1	FEE1	HRCHG1	TUITION2	FEE2	HRCHG2	TUITION3	FEE3	HRCHG3	TUITION5	FEE5	HRCHG5	TUITION6	FEE6	HRCHG6	TUITION7	FEE7	HRCHG7	OMACHRT_FirstFullTotal	OMACHRT_Total	OMAWDP8_FirstFullTotal	OMAWDP8_Total	OMENRTP_FirstFullTotal	OMENRTP_Total	OMENRYP_FirstFullTotal	OMENRYP_Total	OMENRAP_FirstFullTotal	OMENRAP_Total	OMENRUP_FirstFullTotal	OMENRUP_Total	OMACHRT_FirstFullNonpell	OMACHRT_FirstFullPell	OMACHRT_FirstPartNonpell	OMACHRT_FirstPartPell	OMACHRT_FirstPartTotal	OMACHRT_TotalNonpell	OMACHRT_TotalPell	OMAWDP8_FirstFullNonpell	OMAWDP8_FirstFullPell	OMAWDP8_FirstPartNonpell	OMAWDP8_FirstPartPell	OMAWDP8_FirstPartTotal	OMAWDP8_TotalNonpell	OMAWDP8_TotalPell	OMENRTP_FirstFullNonpell	OMENRTP_FirstFullPell	OMENRTP_FirstPartNonpell	OMENRTP_FirstPartPell	OMENRTP_FirstPartTotal	OMENRTP_TotalNonpell	OMENRTP_TotalPell	OMENRYP_FirstFullNonpell	OMENRYP_FirstFullPell	OMENRYP_FirstPartNonpell	OMENRYP_FirstPartPell	OMENRYP_FirstPartTotal	OMENRYP_TotalNonpell	OMENRYP_TotalPell	OMENRAP_FirstFullNonpell	OMENRAP_FirstFullPell	OMENRAP_FirstPartNonpell	OMENRAP_FirstPartPell	OMENRAP_FirstPartTotal	OMENRAP_TotalNonpell	OMENRAP_TotalPell	OMENRUP_FirstFullNonpell	OMENRUP_FirstFullPell	OMENRUP_FirstPartNonpell	OMENRUP_FirstPartPell	OMENRUP_FirstPartTotal	OMENRUP_TotalNonpell	OMENRUP_TotalPell
754	130891	Delaware Technical Community College-Owens	Delaware Tech	Route 18, Seashore Highway PO Box 610	Georgetown	DE	19947	10	2	1	https://www.dtcc.edu/our-campuses/georgetown	4	2	1	3	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	2	40	2	2	1	Delaware Technical and Community Colleges	Null	10005	Sussex County	1000	-75.40751999999999	38.697344	1.0	2.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	4611.0	4105.0	Null	506.0	4611.0	111.0	93.0	Null	18.0	111.0	700.0	696.0	Null	4.0	700.0	3800.0	3316.0	Null	484.0	3800.0	105.0	88.0	Null	17.0	105.0	6.0	5.0	Null	1.0	6.0	0.0	0.0	Null	0.0	0.0	0.0	0.0	Null	0.0	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	119.0	Null	Null	Null	Null	119.0	Null	35.0	Null	Null	Null	Null	35.0	Null	84.0	Null	Null	Null	Null	84.0	Null	8633444.0	Null	Null	Null	Null	8633444.0	Null	2591314.0	Null	Null	Null	Null	2591314.0	Null	6042130.0	Null	Null	Null	Null	6042130.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
755	130907	Delaware Technical Community College-Terry	Delaware Tech	100 Campus Drive	Dover	DE	19901	10	2	1	https://www.dtcc.edu/our-campuses/dover	4	2	1	3	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	2	40	2	2	1	Delaware Technical and Community Colleges	Null	10001	Kent County	1000	-75.56012	39.198371	1.0	2.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	3106.0	2947.0	Null	159.0	3106.0	121.0	98.0	Null	23.0	121.0	644.0	631.0	Null	13.0	644.0	2341.0	2218.0	Null	123.0	2341.0	110.0	87.0	Null	23.0	110.0	11.0	11.0	Null	0.0	11.0	0.0	0.0	Null	0.0	0.0	0.0	0.0	Null	0.0	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	88.0	Null	Null	Null	Null	88.0	Null	36.0	Null	Null	Null	Null	36.0	Null	52.0	Null	Null	Null	Null	52.0	Null	6206367.0	Null	Null	Null	Null	6206367.0	Null	2483089.0	Null	Null	Null	Null	2483089.0	Null	3723278.0	Null	Null	Null	Null	3723278.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
756	130916	Delaware Technical Community College-Stanton/Wilmington	Delaware Tech	333 N. Shipley Street	Wilmington	DE	19801	10	2	1	https://www.dtcc.edu/our-campuses/wilmington	4	2	1	3	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	7	40	2	3	1	Delaware Technical and Community Colleges	Null	10003	New Castle County	1000	-75.552161	39.740259	1.0	2.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	7216.0	6656.0	Null	560.0	7216.0	154.0	109.0	Null	45.0	154.0	805.0	767.0	Null	38.0	805.0	6257.0	5780.0	Null	477.0	6257.0	143.0	100.0	Null	43.0	143.0	11.0	9.0	Null	2.0	11.0	0.0	0.0	Null	0.0	0.0	0.0	0.0	Null	0.0	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	109.0	Null	Null	Null	Null	109.0	Null	44.0	Null	Null	Null	Null	44.0	Null	65.0	Null	Null	Null	Null	65.0	Null	10534107.0	Null	Null	Null	Null	10534107.0	Null	2962556.0	Null	Null	Null	Null	2962556.0	Null	7571551.0	Null	Null	Null	Null	7571551.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
757	130934	Delaware State University	 	1200 N. Dupont Highway	Dover	DE	19901	10	2	1	www.desu.edu	1	1	1	9	1	1	12	1	1	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	19	21	1	2	2	 	Null	10001	Kent County	1000	-75.54053	39.187173	1.0	2.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	1.0	0.0	2.0	2.0	4324.0	3636.0	447.0	241.0	3877.0	7.0	3.0	4.0	0.0	3.0	209.0	160.0	33.0	16.0	176.0	4108.0	3473.0	410.0	225.0	3698.0	5.0	2.0	3.0	Null	2.0	2.0	1.0	1.0	Null	1.0	0.0	0.0	0.0	Null	0.0	0.0	0.0	0.0	Null	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	151.0	30.0	84.0	Null	Null	Null	37.0	95.0	18.0	48.0	Null	Null	Null	29.0	56.0	12.0	36.0	Null	Null	Null	8.0	11067882.0	1997661.0	5835710.0	Null	Null	Null	3234511.0	7099226.0	1187107.0	3407822.0	Null	Null	Null	2504297.0	3968656.0	810554.0	2427888.0	Null	Null	Null	730214.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
758	130943	University of Delaware	UD	104 Hullihen Hall	Newark	DE	19716	10	2	1	www.udel.edu/	1	1	1	9	1	1	11	1	2	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	15	15	1	5	2	 	Null	10003	New Castle County	1000	-75.753579	39.679783	1.0	9.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	1.0	0.0	2.0	2.0	21856.0	17484.0	3654.0	718.0	18202.0	422.0	171.0	139.0	112.0	283.0	1069.0	950.0	106.0	13.0	963.0	20365.0	16363.0	3409.0	593.0	16956.0	155.0	65.0	37.0	53.0	118.0	128.0	66.0	37.0	25.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	1128.0	297.0	349.0	97.0	Null	Null	385.0	681.0	150.0	211.0	30.0	Null	Null	290.0	447.0	147.0	138.0	67.0	Null	Null	95.0	123095727.0	25157235.0	34752678.0	6670989.0	Null	Null	56514825.0	80711544.0	12915463.0	21791213.0	2155991.0	Null	Null	43848877.0	42384183.0	12241772.0	12961465.0	4514998.0	Null	Null	12665948.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
759	130989	Goldey-Beacom College	 	4701 Limestone Rd	Wilmington	DE	19808	10	2	1	www.gbc.edu	2	1	2	7	1	1	20	1	2	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	29	55	2	2	2	 	Null	10003	New Castle County	1000	-75.694018	39.742464	3.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	1352.0	625.0	719.0	8.0	633.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	1352.0	625.0	719.0	8.0	633.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	18.0	4.0	8.0	Null	Null	Null	6.0	11.0	2.0	6.0	Null	Null	Null	3.0	7.0	2.0	2.0	Null	Null	Null	3.0	1377390.0	261878.0	602458.0	Null	Null	Null	513054.0	822993.0	132085.0	428333.0	Null	Null	Null	262575.0	554397.0	129793.0	174125.0	Null	Null	Null	250479.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
760	131061	Schilling-Douglas School of Hair Design	 	211 Louviers Drive	Newark	DE	19711	10	2	1	schillingdouglas.com/	9	3	3	2	1	2	0	2	2	1	A 	-2	-2	1	1	6	Null	Null	Null	Null	Null	Null	-3	-3	2	1	2	 	Null	10003	New Castle County	1000	-75.741951	39.711227	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	118.0	Null	Null	Null	118.0	0.0	Null	Null	Null	0.0	0.0	Null	Null	Null	0.0	118.0	Null	Null	Null	118.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
761	131098	Wesley College	 	120 N State St	Dover	DE	19901-3875	10	2	1	www.wesley.edu	2	1	2	8	1	1	20	1	2	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	22	32	2	2	2	 	Null	10001	Kent County	1000	-75.527377	39.16325	4.0	-2.0	-2.0	71.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	1436.0	1386.0	50.0	Null	1386.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	1436.0	1386.0	50.0	Null	1386.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	68.0	11.0	23.0	8.0	Null	Null	26.0	29.0	4.0	10.0	1.0	Null	Null	14.0	39.0	7.0	13.0	7.0	Null	Null	12.0	4159736.0	556285.0	1391537.0	329303.0	Null	Null	1882611.0	1850694.0	211237.0	593760.0	28560.0	Null	Null	1017137.0	2309042.0	345048.0	797777.0	300743.0	Null	Null	865474.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
762	131113	Wilmington University	 	320 Dupont Hwy	New Castle	DE	19720	10	2	1	www.wilmu.edu	2	1	2	9	1	1	12	1	2	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	17	16	2	4	2	 	Null	10003	New Castle County	1000	-75.586998	39.682299	3.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	1.0	0.0	2.0	2.0	12581.0	8125.0	4448.0	8.0	8133.0	2908.0	1937.0	969.0	2.0	1939.0	2453.0	1591.0	860.0	2.0	1593.0	7220.0	4597.0	2619.0	4.0	4601.0	1661.0	1105.0	554.0	2.0	1107.0	1247.0	832.0	415.0	0.0	832.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	92.0	53.0	30.0	Null	Null	Null	9.0	42.0	25.0	11.0	Null	Null	Null	6.0	50.0	28.0	19.0	Null	Null	Null	3.0	7421900.0	3989500.0	2589300.0	Null	Null	Null	843100.0	3456100.0	1905200.0	972400.0	Null	Null	Null	578500.0	3965800.0	2084300.0	1616900.0	Null	Null	Null	264600.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
763	131159	American University	 	4400 Massachusetts Ave NW	Washington	DC	20016-8001	11	2	1	WWW.AMERICAN.EDU	2	1	2	9	1	1	11	1	2	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	17	15	2	4	2	 	Null	11001	District of Columbia	1198	-77.090106	38.937802000000005	4.0	-2.0	-2.0	71.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	1.0	0.0	2.0	2.0	12904.0	6784.0	5605.0	515.0	7299.0	85.0	9.0	74.0	2.0	11.0	405.0	292.0	109.0	4.0	296.0	12414.0	6483.0	5422.0	509.0	6992.0	24.0	1.0	23.0	0.0	1.0	51.0	8.0	41.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	735.0	222.0	155.0	127.0	7.0	58.0	166.0	392.0	114.0	70.0	52.0	4.0	30.0	122.0	343.0	108.0	85.0	75.0	3.0	28.0	44.0	70516154.0	16571450.0	15208148.0	6693217.0	332600.0	5601917.0	26108822.0	41162236.0	8701680.0	6860250.0	2819317.0	166750.0	3136117.0	19478122.0	29353918.0	7869770.0	8347898.0	3873900.0	165850.0	2465800.0	6630700.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
764	131283	Catholic University of America	 	620 Michigan Avenue, NE	Washington	DC	20064	11	2	1	www.cua.edu	2	1	2	9	1	1	11	1	2	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	16	15	2	3	2	 	Null	11001	District of Columbia	1198	-76.998961	38.935796	4.0	-2.0	-2.0	30.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	1.0	0.0	2.0	2.0	6838.0	3629.0	3144.0	65.0	3694.0	48.0	10.0	38.0	0.0	10.0	295.0	232.0	63.0	0.0	232.0	6495.0	3387.0	3043.0	65.0	3452.0	7.0	3.0	4.0	Null	3.0	41.0	7.0	34.0	Null	7.0	0.0	0.0	0.0	Null	0.0	0.0	0.0	0.0	Null	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	398.0	137.0	144.0	3.0	Null	Null	114.0	243.0	70.0	86.0	0.0	Null	Null	87.0	155.0	67.0	58.0	3.0	Null	Null	27.0	34718341.0	9486177.0	11791294.0	165109.0	Null	Null	13275761.0	21803736.0	4790461.0	6983532.0	0.0	Null	Null	10029743.0	12914605.0	4695716.0	4807762.0	165109.0	Null	Null	3246018.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
765	131308	Corcoran College of Art and Design	 	500 Seventeenth Street, NW	Washington	DC	20006-4804	11	2	1	www.corcoran.edu	2	1	2	7	1	1	20	1	2	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	30	56	2	1	2	 	Null	11001	District of Columbia	1198	-77.039812	38.895757	3.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	634.0	333.0	248.0	53.0	386.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	634.0	333.0	248.0	53.0	386.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	29.0	10.0	8.0	Null	Null	Null	11.0	11.0	3.0	2.0	Null	Null	Null	6.0	18.0	7.0	6.0	Null	Null	Null	5.0	1827594.0	579115.0	511780.0	Null	Null	Null	736699.0	720830.0	159839.0	138547.0	Null	Null	Null	422444.0	1106764.0	419276.0	373233.0	Null	Null	Null	314255.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
766	131399	University of the District of Columbia	 	4200 Connecticut Ave NW	Washington	DC	20008	11	2	1	www.udc.edu	1	1	1	7	1	1	20	1	1	1	A 	-2	-2	1	1	2	Null	Null	Null	Null	Null	Null	20	21	1	3	2	 	Null	11001	District of Columbia	1198	-77.066247	38.943819	1.0	8.0	9.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	1.0	0.0	2.0	2.0	5110.0	4713.0	253.0	144.0	4857.0	0.0	0.0	0.0	0.0	0.0	171.0	132.0	36.0	3.0	135.0	4939.0	4581.0	217.0	141.0	4722.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	258.0	80.0	83.0	17.0	Null	Null	78.0	130.0	36.0	46.0	9.0	Null	Null	39.0	128.0	44.0	37.0	8.0	Null	Null	39.0	20139452.0	4840620.0	6437394.0	884013.0	Null	Null	7977425.0	10216881.0	2126278.0	3547790.0	514942.0	Null	Null	4027871.0	9922571.0	2714342.0	2889604.0	369071.0	Null	Null	3949554.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
